image,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,neck_x,neck_y,left_palm_x,left_palm_y,right_palm_x,right_palm_y,spine2(back)_x,spine2(back)_y,spine1(waist)_x,spine1(waist)_y,left_instep_x,left_instep_y,right_instep_x,right_instep_y
649-2-4-32-Z148_A-0000021.jpg,967.5013427734375,340.145263671875,1000.68994140625,343.15826416015625,1000.9666748046875,355.6817321777344,979.3694458007812,385.8056335449219,1012.5360717773438,375.33477783203125,890.0713500976562,433.5741271972656,964.6497192382812,414.0621032714844,851.6575317382812,379.9037780761719,920.8571166992188,369.76092529296875,816.4313354492188,376.7484130859375,975.363037109375,366.34661865234375,808.5248413085938,447.8873291015625,852.890625,439.2828369140625,740.4164428710938,431.638427734375,754.4638671875,440.5069580078125,679.9547729492188,595.91259765625,756.0266723632812,563.7269287109375,903.7171020507812,451.71673583984375,823.0635986328125,393.92010498046875,931.8796997070312,389.4295654296875,846.4339599609375,446.0805358886719,815.5363159179688,467.1122131347656,665.8988647460938,632.3236694335938,710.96923828125,622.4879760742188
649-2-4-32-Z148_A-0000023.jpg,973.0975341796875,341.5223388671875,1007.4074096679688,343.8368225097656,1007.2457885742188,358.05419921875,985.486083984375,386.1535339355469,1018.0826416015625,375.78997802734375,896.7669677734375,432.9152526855469,971.3187866210938,415.4727478027344,859.0033569335938,377.8405456542969,928.5037841796875,369.92425537109375,825.0806884765625,374.79315185546875,984.0150146484375,366.7234802246094,815.5670776367188,449.50726318359375,861.8504028320312,439.5018005371094,748.5868530273438,433.59918212890625,760.9517211914062,442.2380065917969,687.4292602539062,596.6746826171875,762.4649658203125,565.2789916992188,910.7217407226562,453.7590637207031,831.5802001953125,392.4916076660156,940.588623046875,389.6764831542969,852.8312377929688,446.8446350097656,823.1166381835938,468.93292236328125,673.7554321289062,634.0343017578125,718.0869750976562,624.91015625
649-2-4-32-Z148_A-0000025.jpg,1042.5675048828125,432.3293151855469,1059.70458984375,450.23040771484375,1073.5821533203125,461.70111083984375,1040.5018310546875,500.8124694824219,1070.6156005859375,487.8848571777344,958.7099609375,512.5924682617188,1018.3126831054688,496.2547302246094,904.7841796875,476.5954284667969,983.6438598632812,446.48651123046875,879.3145141601562,461.7827453613281,1045.3677978515625,451.0225524902344,841.7696533203125,496.1870422363281,890.7097778320312,487.2711486816406,762.192626953125,461.856689453125,804.8013916015625,462.8514709472656,702.3265380859375,642.2640380859375,771.2310791015625,625.7891235351562,972.8296508789062,546.20068359375,898.8531494140625,491.4173889160156,997.7678833007812,489.5755310058594,906.901611328125,512.9712524414062,864.1232299804688,519.2955322265625,691.9287719726562,663.3710327148438,727.4020385742188,656.742919921875
649-2-4-32-Z148_A-0000027.jpg,967.7930297851562,326.64288330078125,1001.6813354492188,325.2030334472656,999.543701171875,340.9676513671875,977.1918334960938,370.5174255371094,1012.0440063476562,360.3203430175781,892.1905517578125,426.2893371582031,967.2979125976562,403.1783142089844,855.7982788085938,368.86151123046875,922.07763671875,362.3881530761719,820.7310791015625,368.13507080078125,972.7030029296875,356.6673278808594,813.7078247070312,448.3153991699219,856.7425537109375,439.79571533203125,747.9849243164062,434.2892150878906,758.3939208984375,443.3363342285156,687.2857666015625,599.7901611328125,766.71826171875,563.9721069335938,902.9683227539062,438.1844787597656,825.5743408203125,383.0366516113281,934.5855102539062,375.45550537109375,848.221435546875,438.1040344238281,820.8468017578125,462.9938659667969,672.3937377929688,637.9658203125,720.2488403320312,628.8544921875
649-2-4-32-Z148_A-0000029.jpg,970.057861328125,304.7220458984375,1004.9390869140625,302.5886535644531,1000.6145629882812,320.3035888671875,974.0806884765625,359.2745361328125,1010.7242431640625,346.9781799316406,898.76708984375,423.3504333496094,971.5872802734375,396.3702697753906,860.6863403320312,359.9081115722656,923.6149291992188,363.5272521972656,828.4588623046875,362.947509765625,967.935302734375,347.9527893066406,823.4868774414062,463.8546447753906,864.9884643554688,454.8204650878906,757.0868530273438,445.90447998046875,768.1470947265625,456.84881591796875,698.3323364257812,622.7115478515625,786.8677978515625,582.6644897460938,904.5335083007812,424.1844482421875,831.9505615234375,373.2718811035156,941.1875,358.6085205078125,850.9112548828125,432.4190368652344,830.0674438476562,467.3028869628906,683.854736328125,659.4130859375,732.6080322265625,650.3165283203125
649-2-4-32-Z148_A-0000031.jpg,966.23046875,317.6214294433594,999.6727905273438,316.4117736816406,996.6513671875,331.89715576171875,971.494873046875,366.6907653808594,1008.322509765625,355.1642761230469,892.4892578125,426.13629150390625,966.1245727539062,400.2465515136719,854.4246215820312,367.5915832519531,918.7250366210938,363.0861511230469,819.1807250976562,369.5807800292969,966.1513671875,355.1167907714844,816.3682250976562,455.74151611328125,857.3131103515625,447.13226318359375,750.1974487304688,438.7009582519531,761.935546875,449.0984191894531,692.0823974609375,610.7869873046875,774.77734375,572.4826049804688,898.2352905273438,431.1741943359375,822.795654296875,382.9847106933594,932.0581665039062,370.6979064941406,846.3475341796875,436.0389099121094,821.0408325195312,463.4283447265625,676.389892578125,648.6718139648438,724.0870971679688,637.483642578125
649-2-4-32-Z148_B-0000001.jpg,695.4722290039062,375.7764892578125,702.1036987304688,359.8828430175781,709.0115966796875,391.7203369140625,720.570556640625,416.3926086425781,691.3568115234375,422.3015441894531,755.4400634765625,464.8788146972656,797.0552978515625,461.9236755371094,789.469970703125,418.9903869628906,836.5581665039062,442.5177001953125,761.5860595703125,391.38201904296875,852.7041625976562,452.045166015625,969.3933715820312,520.6937866210938,995.8189697265625,527.0728149414062,1036.571044921875,526.0309448242188,1074.603271484375,563.5219116210938,1075.312744140625,671.05126953125,1136.8587646484375,704.2962646484375,805.2171630859375,462.9703369140625,806.0801391601562,428.2661437988281,852.779052734375,454.97271728515625,854.4537963867188,497.7171325683594,933.263916015625,529.3344116210938,1090.770751953125,729.4131469726562,1132.6802978515625,763.6836547851562
649-2-4-32-Z148_B-0000003.jpg,696.1767578125,375.34722900390625,702.795166015625,359.4903869628906,709.7055053710938,391.42901611328125,721.446044921875,416.2800598144531,691.7714233398438,421.6839904785156,756.2564697265625,464.53839111328125,797.7820434570312,461.7825927734375,790.1264038085938,419.1065368652344,837.0565795898438,442.092529296875,761.6255493164062,391.1858825683594,853.0202026367188,451.690673828125,970.3565063476562,521.198974609375,996.7739868164062,527.3890991210938,1037.8626708984375,526.8245239257812,1075.6768798828125,564.8267822265625,1076.3671875,671.2152099609375,1138.1796875,704.1758422851562,806.1826171875,462.9744567871094,806.6305541992188,427.728515625,853.29638671875,454.71429443359375,855.6292724609375,498.0337829589844,934.4906616210938,529.89208984375,1092.935302734375,729.405517578125,1134.19140625,763.6118774414062
649-2-4-32-Z148_B-0000005.jpg,685.705322265625,403.2842102050781,689.648681640625,395.8332824707031,698.3640747070312,422.65936279296875,700.748779296875,444.04119873046875,690.6390380859375,447.5558776855469,746.40380859375,479.9361267089844,778.4318237304688,485.0508728027344,784.8345947265625,440.3482360839844,821.6477661132812,473.4843444824219,760.5977172851562,419.155029296875,844.5432739257812,485.3516845703125,971.8753051757812,525.7894897460938,994.7471923828125,528.7286376953125,1039.3099365234375,535.6301879882812,1081.77490234375,572.9913940429688,1082.560791015625,675.3175048828125,1143.3975830078125,725.3068237304688,792.64501953125,485.8264465332031,804.572998046875,464.2012634277344,843.0857543945312,497.11065673828125,847.6921997070312,515.235595703125,923.6435546875,534.84912109375,1095.3372802734375,742.7550048828125,1142.0504150390625,770.8018798828125
649-2-4-32-Z148_B-0000007.jpg,692.741943359375,494.3450927734375,700.1458740234375,495.54949951171875,704.6841430664062,508.4502258300781,693.0867919921875,554.6884155273438,696.1131591796875,551.5680541992188,751.9649047851562,563.4083251953125,797.7708740234375,569.1376953125,790.1630249023438,512.8353881835938,833.5675048828125,544.8002319335938,750.0584716796875,501.383544921875,849.4280395507812,558.784423828125,985.3653564453125,559.8635864257812,1019.51220703125,563.7816772460938,1059.3028564453125,530.4947509765625,1100.3526611328125,560.4976196289062,1128.01904296875,673.9345703125,1163.6038818359375,731.4198608398438,788.6688842773438,569.4671020507812,787.5275268554688,530.630126953125,831.3143310546875,565.7428588867188,854.8597412109375,577.5733032226562,941.677001953125,583.7984619140625,1131.192138671875,734.2236328125,1180.459716796875,753.9749755859375
649-2-4-32-Z148_B-0000009.jpg,700.2354736328125,439.92034912109375,700.912353515625,431.8280334472656,704.6229858398438,458.1541442871094,707.6636962890625,477.6161804199219,706.55712890625,479.3428039550781,754.7937622070312,508.9838562011719,798.6512451171875,512.6444091796875,802.52294921875,474.7025146484375,847.8981323242188,505.1552734375,772.2501220703125,461.12652587890625,868.1760864257812,519.690673828125,996.2022094726562,541.8161010742188,1026.19580078125,549.4855346679688,1065.5616455078125,555.480712890625,1111.5560302734375,593.9257202148438,1118.302734375,700.8404541015625,1174.0076904296875,745.49365234375,800.9730834960938,512.6544799804688,809.1204833984375,504.9231262207031,862.76318359375,535.1636962890625,868.2122802734375,538.9044799804688,950.8766479492188,553.5088500976562,1122.440673828125,771.3355102539062,1180.4833984375,783.1407470703125
649-2-4-32-Z148_B-0000011.jpg,681.425537109375,392.986572265625,687.8449096679688,385.3171691894531,696.9541015625,411.73046875,702.103271484375,433.6190490722656,683.0028076171875,438.04559326171875,743.3712768554688,472.26031494140625,774.9694213867188,476.7933044433594,780.1433715820312,432.51458740234375,816.5990600585938,463.852783203125,757.7931518554688,409.77935791015625,839.509765625,474.70172119140625,964.252197265625,522.7784423828125,986.0094604492188,525.2356567382812,1030.9461669921875,532.6627197265625,1072.466064453125,568.9989624023438,1072.9605712890625,669.6961059570312,1134.0350341796875,717.7584228515625,790.2747192382812,475.68865966796875,801.1669921875,450.7399597167969,838.1532592773438,483.0577087402344,840.5940551757812,507.85919189453125,916.2973022460938,529.6387939453125,1087.00341796875,734.6220703125,1129.6103515625,765.5238037109375
649-2-4-32-Z148_B-0000013.jpg,678.6222534179688,479.17132568359375,685.642822265625,479.64898681640625,689.1819458007812,494.673583984375,676.8250122070312,546.4646606445312,679.5020141601562,544.5980834960938,732.990478515625,556.4805297851562,779.9734497070312,557.6688232421875,767.2250366210938,501.1507568359375,807.6025390625,529.6195678710938,719.7484130859375,489.443603515625,817.125732421875,543.7337036132812,969.4488525390625,548.5597534179688,1001.2301635742188,557.2936401367188,1046.0272216796875,526.0408325195312,1082.970458984375,556.1295776367188,1109.063720703125,672.1538696289062,1144.1278076171875,731.9024658203125,772.2482299804688,560.6415405273438,759.244140625,517.1541748046875,804.234375,551.3412475585938,837.961669921875,573.91259765625,924.3865356445312,577.452880859375,1114.61328125,732.3536376953125,1162.4085693359375,754.0823974609375
649-2-4-32-Z148_B-0000015.jpg,687.53759765625,421.71875,689.284912109375,414.1130065917969,694.4736328125,440.1985168457031,697.3251342773438,458.37579345703125,694.501708984375,462.3782958984375,745.9238891601562,493.33782958984375,781.7637939453125,497.98785400390625,791.8062133789062,456.6045227050781,827.3936157226562,488.80712890625,765.9622192382812,439.1670227050781,850.1038208007812,501.79351806640625,980.7042236328125,530.4849243164062,1005.5733642578125,536.625732421875,1048.7989501953125,543.78271484375,1092.5023193359375,582.8895874023438,1098.5908203125,685.2960205078125,1154.5633544921875,733.5178833007812,790.8478393554688,498.3380126953125,805.0999755859375,485.1010437011719,850.2857055664062,517.8260498046875,853.9818115234375,525.7112426757812,932.8447265625,541.093994140625,1106.3662109375,757.1328735351562,1157.756591796875,775.1829223632812
649-2-4-32-Z148_B-0000017.jpg,681.6377563476562,402.47625732421875,686.2538452148438,395.2837829589844,694.731689453125,421.7107849121094,697.3701782226562,442.19757080078125,687.8057861328125,446.4572448730469,743.643310546875,478.82379150390625,774.2533569335938,483.5252380371094,783.4393920898438,439.1253662109375,817.5891723632812,472.18902587890625,759.92919921875,418.70794677734375,840.51953125,484.8835754394531,969.4911499023438,523.259765625,991.2740478515625,526.818603515625,1036.4024658203125,534.7664794921875,1077.91455078125,570.9198608398438,1080.88232421875,674.1347045898438,1139.5208740234375,723.7373657226562,789.1058959960938,483.81634521484375,803.0274047851562,463.996337890625,840.1282958984375,497.07318115234375,844.18603515625,513.7616577148438,920.2545166015625,532.5717163085938,1092.0037841796875,741.75537109375,1138.62109375,768.1971435546875
649-2-4-32-Z148_B-0000019.jpg,688.8570556640625,489.5947265625,695.9727172851562,490.8324890136719,700.4297485351562,503.7842102050781,688.344970703125,553.0169067382812,690.9603271484375,550.9461059570312,746.4571533203125,562.516357421875,792.6875610351562,566.3435668945312,783.1497192382812,509.28546142578125,824.0319213867188,539.4471435546875,739.2540283203125,498.1742248535156,837.48486328125,553.5060424804688,982.5029296875,556.3958129882812,1015.7472534179688,562.9921264648438,1059.0318603515625,530.0388793945312,1097.66748046875,560.450927734375,1125.849609375,675.0604248046875,1160.4171142578125,733.3118286132812,784.5690307617188,567.9297485351562,778.4857788085938,526.283203125,822.253173828125,561.8523559570312,850.4349365234375,578.0607299804688,937.5808715820312,583.5843505859375,1130.9976806640625,735.0689086914062,1178.9864501953125,756.61865234375
649-2-4-32-Z148_B-0000021.jpg,684.6321411132812,402.11370849609375,689.1749877929688,394.5447998046875,698.0032348632812,421.10394287109375,701.0379028320312,441.5988464355469,689.7415771484375,445.6933288574219,746.0103759765625,478.1095275878906,776.855712890625,483.3667907714844,784.8390502929688,439.3716735839844,819.8248291015625,472.9990234375,762.147705078125,418.25177001953125,843.3886108398438,484.961181640625,969.7374877929688,524.4119873046875,991.6881103515625,527.9551391601562,1036.4398193359375,536.3373413085938,1078.455322265625,572.2559814453125,1079.2166748046875,674.9384765625,1139.580078125,724.4966430664062,791.9677124023438,482.939697265625,805.563232421875,463.0166931152344,843.1076049804688,496.1937255859375,845.8680419921875,513.6618041992188,921.9660034179688,532.91357421875,1090.888427734375,742.3018798828125,1137.5244140625,769.4493408203125
649-2-4-32-Z148_B-0000023.jpg,684.3042602539062,404.124267578125,687.584228515625,395.7466735839844,696.4733276367188,422.80206298828125,698.6279296875,444.05877685546875,689.7156982421875,447.6011657714844,744.32080078125,479.0840759277344,777.3287963867188,484.3404541015625,784.5057983398438,439.3103332519531,820.3699951171875,472.8367919921875,761.0008544921875,417.5533752441406,843.666259765625,484.0628662109375,969.0900268554688,523.8333129882812,991.9041748046875,527.0126953125,1035.9202880859375,533.7353515625,1077.8463134765625,570.1676635742188,1079.82763671875,672.330810546875,1139.179931640625,721.5283813476562,791.7200317382812,485.96392822265625,805.2445068359375,463.31298828125,843.32763671875,497.1583251953125,846.6429443359375,514.503173828125,923.8154296875,533.3157348632812,1091.7840576171875,740.6639404296875,1138.7069091796875,767.739501953125
649-2-4-32-Z148_B-0000025.jpg,684.010009765625,484.1190185546875,690.583740234375,484.79083251953125,695.0958862304688,498.5003662109375,681.2290649414062,550.313720703125,684.902587890625,547.4755249023438,737.6069946289062,558.617919921875,785.3661499023438,561.33935546875,772.5149536132812,503.40447998046875,813.2504272460938,532.5393676757812,724.406982421875,493.194091796875,823.3717651367188,547.4739379882812,973.1666259765625,551.503662109375,1006.0635375976562,558.0943603515625,1049.950927734375,527.440673828125,1086.8997802734375,557.8534545898438,1114.1551513671875,673.232666015625,1147.9088134765625,733.3543090820312,776.9895629882812,564.5083618164062,763.8560180664062,521.3599243164062,809.41943359375,557.4537353515625,842.48974609375,576.0051879882812,928.6598510742188,579.5477294921875,1120.479248046875,733.4862060546875,1166.904052734375,755.3308715820312
649-2-4-32-Z148_B-0000027.jpg,683.52587890625,400.1737365722656,688.4796752929688,392.1272277832031,697.4398803710938,418.4738464355469,700.3912963867188,440.7217712402344,686.16455078125,444.1515197753906,744.1119384765625,477.1647644042969,776.7708129882812,481.7635192871094,781.6371459960938,437.7686462402344,818.6651000976562,470.432861328125,758.5355224609375,415.22027587890625,841.2672119140625,480.83062744140625,965.9931030273438,524.04833984375,987.870849609375,526.8988037109375,1032.8104248046875,533.2918090820312,1074.591064453125,569.7378540039062,1074.986083984375,670.2822265625,1135.6888427734375,719.405517578125,790.49853515625,481.8368225097656,801.790771484375,457.5145263671875,839.6204833984375,490.8699951171875,843.3448486328125,511.7209167480469,919.9609985351562,531.875,1087.9423828125,736.2334594726562,1132.704833984375,765.3269653320312
649-2-4-32-Z148_B-0000029.jpg,705.0989990234375,372.2616271972656,710.5245971679688,355.796630859375,716.80615234375,388.4698181152344,729.8131103515625,412.9992980957031,700.7606201171875,418.81561279296875,765.317138671875,465.4076843261719,806.8453979492188,458.3302307128906,798.7141723632812,419.3057556152344,846.6666870117188,438.15435791015625,767.045166015625,392.7832336425781,859.2782592773438,450.4382629394531,978.2421264648438,522.2713012695312,1004.7581787109375,530.2216796875,1045.8055419921875,529.5049438476562,1080.1513671875,565.3023071289062,1084.384033203125,677.7669677734375,1144.4019775390625,705.1319580078125,813.3295288085938,460.4400329589844,811.0780639648438,428.9215393066406,859.167724609375,453.32415771484375,863.5947875976562,497.349365234375,942.7338256835938,531.3624267578125,1098.7816162109375,734.2188720703125,1140.800537109375,765.148681640625
649-2-4-32-Z148_B-0000031.jpg,686.19921875,376.57073974609375,692.066650390625,364.8366394042969,700.2337036132812,394.926513671875,710.1732177734375,417.1643371582031,683.96533203125,422.1899719238281,746.3372192382812,463.6096496582031,782.7367553710938,462.09857177734375,781.4087524414062,420.3319396972656,823.6395263671875,445.100341796875,753.8848266601562,396.20428466796875,840.4559326171875,457.2685241699219,963.1372680664062,518.4968872070312,986.4605102539062,523.8795166015625,1029.9622802734375,527.1229858398438,1067.9161376953125,564.52783203125,1070.869873046875,668.7914428710938,1131.2142333984375,705.5966796875,795.4035034179688,463.03143310546875,798.4680786132812,434.3253479003906,841.2621459960938,461.690185546875,844.4073486328125,497.91595458984375,922.05419921875,527.5419921875,1087.29150390625,729.298095703125,1126.1083984375,761.529541015625
649-2-4-32-Z148_C-0000001.jpg,754.581787109375,417.73052978515625,758.8612670898438,427.3330078125,757.3523559570312,443.0853271484375,769.4503784179688,469.8258972167969,759.2149658203125,485.51409912109375,822.8682250976562,517.05517578125,830.0819702148438,519.32568359375,884.1060180664062,468.6510009765625,851.1996459960938,469.9738464355469,874.73583984375,445.70233154296875,818.90234375,494.2147216796875,988.2828979492188,549.73193359375,988.9110107421875,558.18017578125,1083.7294921875,546.3494262695312,1098.5128173828125,567.1857299804688,1124.1671142578125,699.597412109375,1169.44921875,713.9969482421875,880.750732421875,519.5448608398438,930.9893188476562,477.2912902832031,876.7373657226562,517.4783325195312,905.3193359375,547.3720092773438,1004.1727905273438,579.8115844726562,1165.980224609375,752.829833984375,1181.78759765625,780.3204345703125
